date,source,person,text,qa,
2018-12-12,DSCD-12-PL-170.PDF,Joan Tardà,"Nuestra propuesta ya la conoce. Nuestra propuesta es tan legítima como la suya. Es más, para que quede claro, su propuesta, señor Sánchez, es tan legítima como la nuestra, tan solo tiene que existir una condición, que no excluya a nadie, que no excluya a los catalanes independentistas y que no excluya a los catalanes que no son independentistas, porque no se puede excluir al 50% de los catalanes que lo son y tampoco se puede excluir al 50% de los catalanes que no lo son. ¡He aquí el consenso! Decía Churchill que la democracia era la peor forma de Gobierno si exceptuamos todas las demás. Se me ocurre que esto también valdría para el referéndum. Un referéndum no fractura, empodera. (Rumores).",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Joan Tardà,"Señor Sánchez, dialoguemos, negociemos el cómo, el cuándo, sus características, pero asumamos. Señor Sánchez, ¿sabe dónde creo que está el cambio mental que se requeriría? En que asumamos que el referéndum es inevitable, que el referéndum es inevitable. Luego, dialoguemos sobre el cómo, el cuándo y sus características. No olviden que vivimos en democracia. Luego, ¿qué sentido tiene decir que Cataluña nunca será independiente? Pues Cataluña será independiente si así lo quieren los catalanes; por cierto, no lo será si no lo quieren. ¿Qué sentido tiene que el señor Rubalcaba —al que respeto— diga que nunca nunca Cataluña será independiente? ¿Qué quiere decir?, ¿que tiene un comodín aquí?  ¿que si un día hay una mayoría de catalanes no seremos independientes? ¿Tiene un comodín?, ¿qué comodín es?, ¿es el comodín de la violencia de Estado? ¡No puede ser que el señor Rubalcaba piense esto! Luego, ¿por qué afirma que nunca nunca Cataluña será independiente? Pues lo será si lo quieren los catalanes y —repito— no lo será si los catalanes no lo quieren. (Aplausos).",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Joan Tardà,"Voy terminando, señora presidenta. Señor Sánchez, se lo digo desde la responsabilidad —intento ser responsable— y con voluntad integradora: la no negociación entre Cataluña y España sobre la base del principio democrático, sobre la base del respeto a los catalanes que son independentistas y el respeto a los catalanes que no lo son, hará sufrir a miles de ciudadanos y agudizará las contradicciones del régimen monárquico, ¡no vaya a ser que algún día de sopetón les caiga la III República en la cabeza! Y, señor Sánchez, yo creo —se lo digo con respeto— que la no negociación será su tumba política. Su dilema hoy no son los Presupuestos Generales del Estado —por cierto, empiezo a sospechar que no tiene demasiado interés en aprobarlos—, su dilema es qué hacer en Cataluña. Solo hay dos opciones, y termino, señora presidenta, dialogar y negociar sobre las bases que le he expuesto. ¿Un diálogo difícil? Muchísimo. ¿Largo? También. ¿Complejo? Mucho más. Esto, difícil, complejo y largo, acabará siempre con un acuerdo que satisfaga a las dos partes. ¿Cuál es la otra opción? Seguir en la senda del autoritarismo, deteriorar la democracia española y catalana, abocarnos a nosotros a la desobediencia, a la resistencia pacífica, y a ustedes a abrir la puerta al fascismo. Le hemos tendido la mano y mantenemos la mano tendida a pesar de lo que nos ha dicho hoy aquí, pero usted tiene que elegir, tiene que elegir entre ser un estadista, tomando decisiones en pro de hacer posible un diálogo y una negociación franca en los términos expresados, o dejarse arrastrar por la derecha, o sea, protagonizar la historia o ser un figurante de la historia. ",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Joan Tardà,"Señor Sánchez, esta es la última frase, y como es la última frase me gustaría decírsela mirándole a los ojos: Todavía estamos a tiempo. ",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Carles Campuzano,"Señora presidenta. Señor presidente, señor Sánchez, su discurso podría haber sido el discurso de Susana Díaz (aplausos), podría haber sido el discurso de Rodríguez Ibarra, de Joaquín Leguina, de la parte más antigua y conservadora del Partido Socialista. Si quieren competir con las derechas en nacionalismo español, en enfrentamiento a la causa democrática de Cataluña, se van a equivocar. Simplemente van a conseguir que la hegemonía política en España se consolide en el campo de la derecha. Es más, con su discurso de hoy ha dado el primer triunfo a Vox, ha conseguido que Vox gire su orientación política respecto al conflicto en Cataluña. Qué enorme error esta mañana, señor Sánchez. Y usted lo va a pagar, lo va a pagar.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Carles Campuzano,"Señor Sánchez, la moción de censura fue posible porque en su discurso reconoció las razones de fondo que explicaban el conflicto en Cataluña, que eran de reconocimiento y de justicia. En cambio, en su discurso de hoy ha partido de la idea de que esos más de dos millones de ciudadanos que defienden la independencia, que esos casi tres millones de catalanes que defienden el referéndum están engañados, son tontos, son manipulados. Señor presidente del Gobierno, la primera exigencia democrática para afrontar un conflicto es reconocer la legitimidad de la razón de tu adversario político, no negar esa legitimidad. Usted sabe —y lo saben sus colegas del Partido Socialista de Cataluña, lo saben— que en las raíces del conflicto político que existe en Cataluña, las cuestiones fiscales, las inversiones del Estado, el maltrato a la sociedad catalana justifican claramente por qué una inmensa mayoría de la sociedad catalana ha llegado a la conclusión de que debemos decidir nuestro futuro político a través de un referéndum y por qué una parte muy considerable, cerca del 50%, entiende que en España no hay solución y que la respuesta en términos de justicia y reconocimiento pasa por la independencia. Esa es la cuestión de fondo a la que usted debe responder y no negar su legitimidad ni su existencia. Es más, señor presidente del Gobierno, la experiencia del Ejecutivo del señor Rajoy es muy clara: no se puede gobernar España ignorando las demandas de Cataluña, ni se puede gobernar España contra Cataluña. Quien gobierna España de esa manera está abocado a perder. Es más, señor presidente del Gobierno, no va a haber estabilidad política, económica y social en España sin abordar la cuestión de fondo de Cataluña. Tenga coraje, tenga valor, tengan la inteligencia política de canalizar por las vías legales y democráticas las demandas que les plantea la sociedad catalana. El 155 y la amenaza del 155 son la expresión del fracaso de España en términos políticos. Desde esta tribuna algunos afirmamos hace unos cuantos años que la cuestión catalana era siempre la cuestión de la democracia en España y efectivamente es lo que ha sucedido. El coste que España ha pagado para defender su unidad es el coste de la degradación del Estado de derecho, la degradación del sistema democrático, la degradación de libertades y derechos fundamentales, las prisiones injustas, la invención de delitos que no existen y que han llevado a uno de los elementos que hoy debería provocar estupor en esta Cámara, y es que haya presos políticos haciendo huelga de hambre frente a un Tribunal Constitucional que se demora más de un año en resolver recursos que afectan a derechos fundamentales y que impiden la defensa de esos diputados elegidos por los ciudadanos de poder ejercer sus responsabilidades ante la Cámara catalana. Eso debería provocar estupor en esta Cámara y no lo provoca. No vamos a normalizar lo que son situaciones manifiestamente injustas y les vamos a recordar que el precio que están pagando para defender la unidad de España es degradar el sistema democrático.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Carles Campuzano,"Señor presidente, el movimiento soberanista catalán, y está archimegademostrado, es pacífico, cívico, democrático y europeísta. Lo ha sido, y usted lo sabe, porque si no lo sabe es que no conoce para nada Cataluña. (Aplausos). Lo han sido los millones de ciudadanos que se han manifestado en este país, la actitud cívica de la inmensa mayoría de las personas del movimiento soberanista, convencidos, además, señor Sánchez, de que Europa es nuestra patria de destino. Nos preocupa el brexit porque Europa es nuestra patria de destino. Aspiramos a estar en esa Europa federal que queremos construir. No nos demonice. Señor Casado y señor Rivera, no nos traten como enemigos, somos sus adversarios políticos, pero no somos sus enemigos políticos. Deben de aspirar a derrotarnos en las urnas, no a destruirnos. (Aplausos). Su posición es autoritaria y enlaza con lo peor del franquismo sociológico de este país. Parte de la dificultad en la solución política es que las derechas en España son derechas autoritarias marcadas todavía por el franquismo y su pelea por la hegemonía en el campo de la derecha es lo que ha llevado a que Vox esté en las instituciones y que el cáncer que ha inundado Europa haya llegado a España. Señorías, el Govern de Catalunya gobierna y va a continuar gobernando y ejerce sus funciones en Cataluña sin ningún tipo de complejos, también en materia de seguridad ciudadana. La situación social y económica en Cataluña, por suerte, no es ese desastre que algunos de ustedes pintan. La convivencia funciona, señor Sánchez —no es un problema de convivencia, es un problema de democracia—, y va a continuar funcionando esa convivencia porque, por encima del ruido que generan unos y otros, la sociedad catalana tiene voluntad de construir un proyecto compartido y la mayoría de la sociedad catalana aspira a construir ese proyecto compartido a través de un referéndum acordado, que es el gran consenso que hay en Cataluña. Somos nación; nos sentimos nación; queremos decidir nuestro futuro político sin límites; estamos en contra de la represión judicial; exigimos la libertad de los presos políticos; no nos sentimos representados por esta monarquía. Estos son los grandes consensos que se construyen en Cataluña. ¿Cómo pretenden ustedes dar respuesta a la cuestión catalana en términos políticos y democráticos sin tener en cuenta esos consensos? Señor Sánchez, si me permite un consejo, retorne al espíritu de la moción de censura; tan solo en ese espíritu usted podrá gobernar. Si no lo hace, va a entregarles a las derechas la hegemonía política de España durante muchas décadas. Es su responsabilidad. Gracias. (Aplausos)",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez," Muchas gracias, presidenta. Gracias, señorías, por las intervenciones que han tenido durante el día de hoy, a lo largo de la mañana. Señor Casado, ya son varias las veces que hemos podido conversar en el Pleno del Congreso de los Diputados, y tengo que decirle que no es la primera ni la segunda, pero espero que sea la última vez. Por lo menos diríjase a este Pleno, diríjase a este Gobierno y a mí no con el estilo phantom que tiene, que utiliza… (Protestas). Sí, donde está usted convirtiendo finalmente el parlamentarismo, señor Casado, en una suerte de sumatorio de eslóganes sin ningún tipo de significado o de significante, y donde al final la soberbia se respira en muchas de las cosas que usted comentaba. ",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez," Yo lo que le pido, señor Casado, es un poco de humildad. Usted decía: ¿qué más tiene que pasar en Cataluña para aplicar el artículo 155? Lo dice usted, me imagino que no es una pregunta retórica. Bien. ¿Qué le parece que haya dos referéndums, un 9 de diciembre y un 1 de octubre; la aprobación de la quiebra de leyes de manera unilateral por parte del secesionismo en el Parlamento de Cataluña o una declaración unilateral de independencia? Señor Casado, un poco de humildad); un poco de humildad, porque hoy no estamos peor que en esa época, estamos mucho mejor en Cataluña y en España gracias también a la política que está haciendo este Gobierno. Yo le pediría una única cosa, y sé que esto es predicar en el desierto, lo sé. Cuando está la derecha en el Gobierno: por favor, sentido de Estado todos, todos detrás del Gobierno, todos por favor arrimando el hombro, apoyando al Gobierno de España sin tener que criticar. Incluso cuando el 1 de octubre tuvimos que ver que el Gobierno de entonces metió a la Policía Nacional en barcos en el puerto de Barcelona. Incluso teniendo que retirar nosotros la reprobación a la entonces vicepresidenta del Gobierno por responsabilidad de Estado. Incluso escuchando al señor Rajoy recriminar a su socio parlamentario, el señor Rivera, que estaba utilizando de manera desleal la crisis en Cataluña, y que en cambio el Partido Socialista, el líder de la oposición y el grupo Parlamentario Socialista estaban haciendo un ejercicio de responsabilidad para con el Estado. No les pido que hagan más, pero al menos hagan lo mismo que hizo el Grupo Parlamentario Socialista: apoyen al Gobierno de España (aplausos), tengan sentido de Estado, entiendan que hacer oposición es, por supuesto legítimamente, intentar desgastar la acción del Gobierno de España. Si eso yo lo entiendo —por cierto, no lo hace bien, señor Casado, ya le digo yo—, pero en todo caso yo lo entiendo.  Pero lo que no se puede hacer es debilitar…",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez," … al Estado, señor Casado, como están haciendo ustedes. En el fondo cuando usted apela constantemente a un 155 perpetuo, ¿sabe lo que está haciendo? Está reconociendo su fracaso, porque no tiene un proyecto político para Cataluña ni para España; como no tiene proyecto político para España tampoco lo tiene para Cataluña, señor Casado. Eso es lo que le está pasando a usted, el fracaso de su discurso territorial, el naufragio de su discurso y de su proyecto nacional. (Aplausos). Esta es la cuestión, señor Casado. Por tanto, un poco de humildad, señor Casado. Decía antes la portavoz del Grupo Parlamentario Socialista, la señora Lastra, que en realidad el señor Casado, el señor Rivera y el señor Abascal tienen un ventrílocuo, que es el señor Aznar. Sí, dicen ustedes lo mismo, con distintas tonalidades, pero dicen lo mismo. Ustedes con Aznar y con Rajoy como líderes de la oposición utilizaron el terrorismo, utilizaron Cataluña para intentar desgastar a los Gobiernos de entonces. Esa es la gran diferencia entre ustedes y nosotros cuando hacemos oposición y cuando estamos en el Gobierno. Frente a su intento de manipulación de la violencia etarra este Grupo Parlamentario Socialista y el Partido Socialista Obrero Español impulsaron los grandes acuerdos de lucha contra el terrorismo. Este grupo parlamentario y un Gobierno también presidido por el Partido Socialista acabaron con el terrorismo en el País Vasco,  y este Gobierno, señor Casado, desde luego lo que no va a hacer…",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"… es utilizar el agravio territorial y echar gasolina al fuego de la crisis de convivencia que hay en Cataluña. Lo que vamos a hacer es echar agua. Ustedes gasolina y nosotros agua, porque lo que queremos es preservar la convivencia en Cataluña y en el conjunto de España. (Aplausos). Ustedes en la oposición: mesas petitorias en contra del Estatuto de Autonomía de Cataluña, recurso ante el Tribunal Constitucional. Lo he dicho en muchas otras ocasiones. Yo he escuchado hasta incluso a líderes del Partido Popular en Andalucía decir: cuidado, porque con este estatuto de autonomía en Andalucía se les va a obligar a los niños y niñas andaluces a aprender catalán en los colegios. Sí, sí, escúchese las cuñas de radio de su partido cuando estaba precisamente en la oposición. Señor Casado, señorías del Grupo Parlamentario Popular, cuando estuvimos en la oposición y ustedes tenían la mayoría absoluta, ya estaba creciendo y el Partido Socialista alertaba, primero con Alfredo Pérez Rubalcaba y luego conmigo posteriormente como líder de la oposición, y nosotros ofrecimos nuestro apoyo, teniendo ustedes la mayoría absoluta en el Congreso y en el Senado, para hacer una reforma constitucional que abriera el camino del diálogo, de la comprensión y del acuerdo para resolver una crisis territorial como la que se está viviendo en Cataluña. Incluso, señorías, nosotros apoyamos algunas de las cuestiones que se plantearon en la anterior legislatura y siempre lo hicimos, señor Casado —fíjese lo que le digo—, desde un principio fundamental que me parece que es importante. Lógicamente se puede tener la legitimidad que te da estar en el Congreso de los Diputados, tener una mayoría absoluta en el Congreso de los Diputados o tener una mayoría en el Senado, pero una cosa es la legitimidad parlamentaria y otra cosa es la legitimidad social, del momento en el que se aplican esas decisiones. (Rumores). ¿Por qué digo esto? Porque lo más importante cuando se toman decisiones del calado que ustedes apuntan, usted y el señor Rivera —que en realidad no tiene ningún tipo de proyecto para España ni para Cataluña—, lo que no pueden olvidar nunca es la proporcionalidad, que es lo que legitima cualquier tipo de acción que pueda tomar el Estado social y democrático de derecho. Ustedes, señor Casado, en eso honestamente lo que hacen es olvidarlo. En todo caso se lo he dicho en otras muchas ocasiones, usted persiste en el error, está cavando en el mismo agujero que no le va a llevar a ningún lado. Fíjese, cuando usted habla de Cataluña en los términos en los que lo hace, cuando usted habla de la migración en los términos en los que lo hace, le digo, señor Casado —y se lo digo con el respeto que me merece el Partido Popular y el Grupo Parlamentario Popular que usted preside—, que lo que está haciendo es darle votos el señor Rivera y darle votos el señor Abascal. La primera prueba la ha tenido usted en Andalucía.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez," Sí, sí, sí. Claro, es bastante incoherente, señorías, porque el señor Casado perdió unas primarias, pero ganó la secretaría general o mejor dicho la presidencia del Partido Popular, pero para intentar evadir eso de que no ganó las primarias, presentó una modificación de la ley de bases de las administraciones locales para que pudiera gobernar la lista más votada.  . A mí me llama presidente ilegítimo porque no he ganado las elecciones; bueno, me ha llamado [golpista] *  y también presidente ilegítimo. Da igual, en realidad esta es la nueva forma de hacer política y parlamentarismo del señor Casado y del Partido Popular.  Si, sí, sí; la descalificación, el insulto, la difamación, todo con tal de ocultar su vacuidad y su falta de propuestas para resolver los grandes problemas de este país. En todo caso, continúo, señor Casado, señorías, ustedes me llaman presidente ilegítimo, presidente [golpista]* —por supuesto, no pide usted ningún tipo de disculpas—, usted dice que no soy legítimo porque no he ganado las elecciones, pero en cambio sí que es legítimo, señor Casado, poder gobernar en la Junta de Andalucía con el apoyo de la ultraderecha.  Eso sí que es legítimo, señor Casado.  Claro, eso sí que es legítimo; es la coherencia del Partido Popular. Cuando está en la oposición: que se hunda España que ya vendremos nosotros a rescatarla —Montoro dixit—; cuando están en la oposición: que gobierne la lista más votada; ahora, cuando hay opciones de poder gobernar, en este caso en el Gobierno autonómico de Andalucía, con el apoyo de la ultraderecha, entonces vale cualquier cosa, señor Casado. Esa es la incoherencia. Fíjense, señorías del Partido Popular…  Señorías del Partido Popular, una cosa es una moción de censura y otra cosa es una sesión de investidura. Son cosas distintas completamente. Desde esta tribuna le dije al entonces presidente del Gobierno de España: si usted dimite se acaba la moción de censura. No dimitió, no asumieron ustedes la responsabilidad política, pero sí lo hizo esta Cámara, porque estaba harta de no asumir la responsabilidad política de abrir un periodo de regeneración política y moral que se necesitaba en la política española (aplausos), de sacar del territorio de la corrupción a la política, a la cual habían sumido ahí. Claro, eso es la moción de censura. La moción de censura solamente tuvo una apelación a la responsabilidad de todos y cada uno de los grupos parlamentarios de esta Cámara. Hubo dos grupos parlamentarios que faltaron a esa responsabilidad, el suyo —que lo entiendo, porque estaban en el Gobierno— y el otro es el inexplicable, el del señor Rivera, que siempre acaba de muleta del Grupo Parlamentario Popular, como va a ocurrir también en Andalucía.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"Ustedes, señor Rivera y señor Casado, tendrán que decirnos qué están negociando en Andalucía. ). Sí, ahora voy a hablar de eso, ahora hablaré de echarnos efectivamente. Señor Rivera, ha dado usted en el clavo. Fíjese, el otro día el señor Moreno Bonilla —que la verdad es que es bastante transparente en sus intenciones— dijo que la única línea roja que tiene el Partido Popular, ¿sabe cuál es? No es la Constitución, no es la defensa de la igualdad entre hombres y mujeres, no, es la Presidencia de la Junta de Andalucía. (Rumores). Esa fue la única línea roja que planteó el Partido Popular. Entonces, señor Casado, mi pregunta es bien sencilla, ¿está usted o no de acuerdo, como dice ese grupo ultraderechista, con que el aborto tiene que salir de la cobertura de la sanidad pública? ¿Está usted o no de acuerdo en que la Ley de Violencia de Género, según ese grupo ultraderechista, es una ley que desprotege al hombre en beneficio de la mujer, que en muchas ocasiones lo que hace es engañar sobre el maltrato que sufre? (Rumores).",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez," ¿Está usted o no de acuerdo en que Franco o el franquismo no representó una dictadura, como dice ese grupo ultraderechista? Porque fíjese usted, señor Casado, yo combato con argumentos el independentismo, lo he hecho siempre. (Rumores). Usted lo que ha hecho no es combatir con argumentos el ultraderechismo, sino abrazar los mismos argumentos del ultraderechismo. (Aplausos).",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"También le diré, señor Casado, usted que habla de la recentralización, ¡qué gran hipocresía la del señor Aznar! Hay que recentralizar muchas de las competencias. ¡Pero si fue él quien descentralizó la sanidad pública a las comunidades autónomas! Eso sí, precisamente sin ningún recurso económico para que las comunidades autónomas pudieran hacerse con su gestión.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"En todo caso, señor Casado, a usted que está impulsando y liderando la recentralización no solamente en el ámbito de su partido, sino también en el ámbito de las tres derechas, le quiero preguntar: ¿Ha pactado eso usted con los presidentes autonómicos de su partido político? ¿Ha pactado con sus presidentes autonómicos recentralizar la educación y recentralizar la sanidad? Porque, en fin, no sé, pero yo hablo con ellos también y me parece que no van por la línea que usted está indicando, señor Casado. Por tanto, nosotros sí, un proyecto de regeneración moral, política, de modernización de la economía y de cohesión social. Por cierto, señor Casado, no mienta. Además de ser faltón, no mienta. (Rumores). No mienta. Usted dice que su compromiso era revalorizar las pensiones a los jubilados y jubiladas, pero el compromiso del Gobierno del Partido Popular de entonces para el año 2019 es un 0,25% para los pensionistas. (Aplausos). Ese es el compromiso de su Gobierno. El compromiso de este Gobierno es revalorizar las pensiones conforme al IPC el próximo año en los Presupuestos Generales del Estado y compensar la desviación de la inflación como consecuencia del compromiso que ustedes asumieron del 1,6% a los jubilados en el año 2018. Señor Iglesias, agradezco el tono de su intervención. (Rumores).",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez," Le diré una cosa porque usted habla de los Presupuestos Generales del Estado de 2019 y habla también de que tenemos que tener la misma posición que el Gobierno de Macron, pero se olvida de una cosa bastante importante, y es que aquí tenemos una mayoría parlamentaria que está bloqueando la modificación de la Ley de Estabilidad Presupuestaria para quitarle el veto, que es paradigmático de lo que significa la utilización y la instrumentalización por parte del Grupo Parlamentario Popular de instituciones como el Senado precisamente para quitar la voz, el voto y el poder de decisión que tiene el Congreso de los Diputados. (Aplausos). Por tanto, esa Ley de estabilidad no se ha modificado. Desgraciadamente, la senda de estabilidad que vamos a traer al Congreso de los Diputados no contará con la mayoría, porque, lógicamente, el Grupo Parlamentario Popular y el Grupo Parlamentario Ciudadanos no la van a apoyar y, en consecuencia, nosotros tendremos que adecuarnos también al objetivo de déficit que está marcado previamente. Ahora bien, voy a ser algo ingenuo, señorías. Señor Rivera, que dice que quiere echar una mano a este Gobierno, y señor Casado, que también dice que quiere echar una mano a este Gobierno —algunas veces yo no me lo creo porque dicen que vamos a llegar a un acuerdo, pero llegamos a un acuerdo con el Consejo General del Poder Judicial y me entero por la prensa de que el señor Casado lo rompe unilateralmente; bien, da igual, parece que no me puedo fiar un poco—, si ustedes quieren echar una mano a este Gobierno, permítannos que demos a las comunidades autónomas 6000 millones de euros más para poder reconstruir el Estado del bienestar. Háganlo. (Aplausos). Cuando ustedes dicen que quieren ayudar al Gobierno, me lo creo más bien poco, señor Rivera y señor Casado. En todo caso, como dice el señor Rivera, yo también le tiendo la mano para que nos apoyen la modificación de la Ley de Estabilidad Presupuestaria y una nueva senda de estabilidad y de gasto para nuestro país.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"La señora Martín González dice que la posición de los Comunes en Barcelona y en Cataluña es la votación y, en consecuencia, también la celebración de un referéndum. No quiero responderle a usted en concreto, porque luego entraré más en detalle sobre esta cuestión con el señor Tardà. Después de lo que se ha visto en Reino Unido, tengo que decirle que uno de los claims, de los lemas que utilizaban Farage y los pro brexit en Reino Unido era: tomar el control de nuevo. Decían: vamos a tomar el control de nuevo. De alguna manera, el independentismo también utiliza este mismo argumento, pero dicho de otra forma en Cataluña. Nos vienen a decir: no podemos pagar a los funcionarios, a los sanitarios, a todos los empleados públicos que se están manifestando en Cataluña, porque no se les ha devuelto la paga extraordinaria —es de las últimas comunidades autónomas que no lo están haciendo— y las listas de espera en la sanidad pública catalana están por encima de los cien días. Lo que vienen a decir, lo que dijo el otro día el señor Torra —señor Tardà, me imagino que estará de acuerdo con que lo dijo el señor Torra, porque yo desde luego no— es: el problema es que España nos viene a robar, de nuevo, esos famosos 16000 millones de euros. No, yo no digo que usted lo diga, digo que ellos lo dicen, que utilizan ese argumento. Utilizan el argumento que he dicho antes, en mi primera intervención, siempre en el brexit y también en Cataluña, de responsabilizar a un tercero. ¿Qué decían los brexiteers en la celebración del reférendum? Gracias a nuestra salida de la Unión Europea vamos a recuperar 350 millones de euros a la semana para poder pagar y construir todos los hospitales públicos que no hemos podido hacer como consecuencia de nuestra pertenencia a la Unión Europea. ¿Qué es lo que dice el independentismo de Cataluña? Poco más o menos lo mismo. ¿Qué le quiero decir con esto? Pues que el brexit y lo que está ocurriendo ahora mismo en Reino Unido —que es la implosión del sistema político británico, la incapacidad por parte de nadie de poder gestionar un callejón sin salida, en el cual le ha metido la política británica y, en particular, un Gobierno conservador que tenía como primer ministro a David Cameron— no es recuperar el control de las cuestiones; al contrario, lo que está ocurriendo en Reino Unido es el descontrol absoluto, la desorientación y una movilización masiva de personas que están a un lado o a otro de lo que tiene que ser la solución en el brexit. Con esto le quiero decir que el referéndum en Cataluña —luego entraré en esta cuestión en más en detalle—… Se lo voy a decir de otra manera, aunque ya lo he dicho en otras ocasiones cuando he intervenido aquí. ¿Cuántas veces ha votado la sociedad catalana desde el año 2014? ¿Cuántas veces? Por lo menos cinco. Y cuando uno hace la radiografía, es evidente, ya sabemos cuál es el resultado. Si al final la única posición que hay en el referéndum que usted está defendiendo es reconocer el derecho a la autodeterminación y, en consecuencia, reconocer la capacidad de una parte de nuestro territorio de desgajarse del conjunto de España, lo que al final está haciendo es plantear una dicotomía, una pregunta binaria que es imposible de responder, sobre todo para personas progresistas como usted o como yo. Ni a usted ni a mí nos tienen que obligar a decidir si somos españoles, catalanes o europeos. ¿Por qué no podemos ser todo? ¿Por qué no, en lugar de tener que estar siempre votando sobre lo mismo, es decir, pro independencia o no independencia, empezamos a votar sobre algo que agregue y que trascienda los bloques de la independencia, del nacionalismo o del independentismo? (Aplausos). Esa es un poco la cuestión, creo yo. En cuanto al diputado de En Marea, tengo que decirle que el acuerdo sobre la relación futura entre Reino Unido y la Unión Europea necesitará de la previa conclusión del acuerdo sobre el sector pesquero. Y en relación con la caballa, a la que usted ha hecho antes referencia, me señalaba el ministro de Agricultura, Pesca y Alimentación que, una vez que Reino Unido abandone la Unión Europea, seguiremos muy de cerca la asignación de las cuotas de esta pesquería en defensa, lógicamente, de los intereses del sector pesquero español. El señor Garzón hace una reflexión criticándome que tengo una visión más burocrática que política de la Unión Europea. Discrepo, siento decirle que no es así, y creo además, en lo que corresponde a mi intervención pero también a mi actuación en los consejos europeos —también en relación con el que se va a celebrar durante los próximos días—, que el brexit u otros síntomas que estamos viendo, como pueden ser la fragmentación territorial o la emergencia de fuerzas ultranacionalistas contrarias a los valores europeos, nos tienen que llevar a los veintisiete Estados miembros a la reflexión de que tenemos que hacer transformaciones. Es evidente que Reino Unido siempre ha tenido una relación muy compleja con la Unión Europea. Digamos que no es lo mismo que se quiera marchar Reino Unido por sus condicionantes históricos o que se quieran marchar Italia, España o Portugal, por poner tres ejemplos completamente distintos a lo que representa el Reino Unido. Nosotros hemos tenido siempre una aproximación mucho más comprometida con la construcción europea y Reino Unido siempre se ha mantenido en una suerte de complejidad y de equidistancia que, de alguna manera, le ha llevado en un momento de crisis como el que hemos vivido durante estos últimos diez años a decantarse por su salida. ¿Qué le quiero decir con esto? Que nosotros por supuesto que estamos diciendo a los colegas europeos que el brexit también es una oportunidad para integrar más y para resolver muchos de los problemas que tiene la Unión Europea. He dicho en mi intervención que uno de los aspectos fundamentales que necesitamos para los próximos cinco años son unas perspectivas financieras que tienen que ser aprobadas antes de las elecciones europeas. Imagínese usted unas elecciones europeas en las que los países del norte nos dicen que no quieren contribuir más al presupuesto comunitario y los países de sur decimos que queremos respetar la cantidad de aportaciones y de inversiones vía fondos estructurales o políticas de cohesión o la PAC. Eso significa que tenemos una visión política y no resignada de la construcción europea. Cuando hablamos, por ejemplo, del fondo europeo de desempleo, que es algo que está defendiendo la ministra de Economía en el Ecofin o que yo estoy defendiendo dentro del Consejo Europeo, ¿es o no es una visión política de lo que tiene que ser la construcción europea? A mi juicio, sí. Cuando hablamos de una perspectiva común de la migración —precisamente el Gobierno de España estuvo el pasado lunes en Marrakech defendiendo una perspectiva global y el multilateralismo para resolver el drama de la migración—, ¿es o no una visión inconformista de la construcción europea, cuando muchos de los Estados miembros de la Unión Europea lo que están haciendo precisamente es desvincularse del Acuerdo de Marrakech y de la política de migración multilateral que está defendiendo el Gobierno de España? Señor Garzón, creo que podremos convenir en que el Gobierno de España tiene una visión inconformista y transformadora de lo que representa la construcción europea.",FALSE,
2018-12-12,DSCD-12-PL-170.PDF,Pedro Sánchez,"El señor Rivera hizo ayer una propuesta bastante…, bueno, como es él. Un 155 a cambio de elecciones.   Sí, sí, usted lo dijo ayer. Si hay un 155, señor Rivera, si usted plantea una intervención de esas características, lo lógico sería apoyar al Gobierno de España y no convocar elecciones. En todo caso, usted habla de que somos rehenes y socios de no sé cuántos grupos parlamentarios. Y usted cuando acuerda con el independentismo el consejo de TV3, ¿qué está haciendo? ¿Defender el constitucionalismo? ¿Y nosotros no? (Aplausos). Yo no le critico eso, él es el que me lo critica a mí. Por tanto, denme ustedes la razón y no a él. Es evidente. Cuando ustedes pactan con el independentismo es que están defendiendo el constitucionalismo y si nosotros sacamos adelante cuestiones con el independentismo, significa que estamos presos y somos rehenes del independentismo. Hombre, señor Rivera, está pecando usted de lo mismo de lo que peca el señor Casado. Un poco de coherencia y de humildad. (Rumores).",FALSE,
